Month,Metric,Region,Product Category,Customer Segment,Marketing Channel,product_seasonality,customer_segment,Value
2024-04,Product Affinity Score,North,Spirits,Medium-Value,Direct Mail,Summer,Low Value,90.04
2024-04,Product Affinity Score,North,Spirits,Low-Value,Email,Spring,High Value,90.65
2024-04,Product Affinity Score,North,Spirits,Low-Value,Social Media,Spring,High Value,98.39
2024-04,Product Affinity Score,North,Spirits,Low-Value,SMS,Fall,High Value,140.78
2024-04,Product Affinity Score,North,Spirits,Low-Value,Direct Mail,Spring,High Value,143.65
2024-04,Product Affinity Score,North,Non-Alcoholic,High-Value,Email,Fall,Low Value,129.13
2024-04,Product Affinity Score,North,Non-Alcoholic,High-Value,Social Media,Winter,Mid Value,130.51
2024-04,Product Affinity Score,North,Non-Alcoholic,High-Value,SMS,Spring,Mid Value,78.92
2024-04,Product Affinity Score,North,Non-Alcoholic,High-Value,Direct Mail,Fall,High Value,54.99
2024-04,Product Affinity Score,North,Non-Alcoholic,Medium-Value,Email,Fall,Mid Value,103.76
2024-04,Product Affinity Score,North,Non-Alcoholic,Medium-Value,Social Media,Winter,Low Value,281.75
2024-04,Product Affinity Score,North,Non-Alcoholic,Medium-Value,SMS,Spring,High Value,54.46
2024-04,Product Affinity Score,North,Non-Alcoholic,Medium-Value,Direct Mail,Summer,High Value,51.4
2024-04,Product Affinity Score,North,Non-Alcoholic,Low-Value,Email,Spring,Mid Value,143.23
2024-04,Product Affinity Score,North,Non-Alcoholic,Low-Value,Social Media,Spring,Low Value,270.09
2024-04,Product Affinity Score,North,Non-Alcoholic,Low-Value,SMS,Spring,High Value,95.96
2024-04,Product Affinity Score,North,Non-Alcoholic,Low-Value,Direct Mail,Winter,High Value,57.22
2024-04,Product Affinity Score,South,Beer,High-Value,Email,Winter,Low Value,100.32
2024-04,Product Affinity Score,South,Beer,High-Value,Social Media,Winter,Mid Value,98.53
2024-04,Product Affinity Score,South,Beer,High-Value,SMS,Winter,Low Value,114.83
2024-04,Product Affinity Score,South,Beer,High-Value,Direct Mail,Summer,Mid Value,137.24
2024-04,Product Affinity Score,South,Beer,Medium-Value,Email,Fall,Mid Value,65.72
2024-04,Product Affinity Score,South,Beer,Medium-Value,Social Media,Spring,Low Value,101.84
2024-04,Product Affinity Score,South,Beer,Medium-Value,SMS,Summer,Mid Value,112.68
2024-04,Product Affinity Score,South,Beer,Medium-Value,Direct Mail,Summer,High Value,130.37
2024-04,Product Affinity Score,South,Beer,Low-Value,Email,Spring,High Value,147.89
2024-04,Product Affinity Score,South,Beer,Low-Value,Social Media,Summer,High Value,95.5
2024-04,Product Affinity Score,South,Beer,Low-Value,SMS,Fall,High Value,63.25
2024-04,Product Affinity Score,South,Beer,Low-Value,Direct Mail,Summer,Low Value,104.62
2024-04,Product Affinity Score,South,Wine,High-Value,Email,Summer,Low Value,91.8
2024-04,Product Affinity Score,South,Wine,High-Value,Social Media,Spring,Mid Value,135.62
2024-04,Product Affinity Score,South,Wine,High-Value,SMS,Fall,High Value,59.07
2024-04,Product Affinity Score,South,Wine,High-Value,Direct Mail,Winter,High Value,137.48
2024-04,Product Affinity Score,South,Wine,Medium-Value,Email,Winter,Low Value,122
2024-04,Product Affinity Score,South,Wine,Medium-Value,Social Media,Summer,High Value,112.31
2024-04,Product Affinity Score,South,Wine,Medium-Value,SMS,Summer,Low Value,128.89
2024-04,Product Affinity Score,South,Wine,Medium-Value,Direct Mail,Winter,High Value,113.92
2024-04,Product Affinity Score,South,Wine,Low-Value,Email,Fall,Low Value,121.37
2024-04,Product Affinity Score,South,Wine,Low-Value,Social Media,Winter,High Value,62.68
2024-04,Product Affinity Score,South,Wine,Low-Value,SMS,Summer,High Value,109.36
2024-04,Product Affinity Score,South,Wine,Low-Value,Direct Mail,Fall,High Value,92.75
2024-04,Product Affinity Score,South,Spirits,High-Value,Email,Spring,Mid Value,120.03
2024-04,Product Affinity Score,South,Spirits,High-Value,Social Media,Winter,High Value,60.58
2024-04,Product Affinity Score,South,Spirits,High-Value,SMS,Summer,High Value,131.46
2024-04,Product Affinity Score,South,Spirits,High-Value,Direct Mail,Fall,Mid Value,101.35
2024-04,Product Affinity Score,South,Spirits,Medium-Value,Email,Fall,High Value,103.57
2024-04,Product Affinity Score,South,Spirits,Medium-Value,Social Media,Winter,High Value,134.82
2024-04,Product Affinity Score,South,Spirits,Medium-Value,SMS,Spring,High Value,97.19
2024-04,Product Affinity Score,South,Spirits,Medium-Value,Direct Mail,Summer,Low Value,134.68
2024-04,Product Affinity Score,South,Spirits,Low-Value,Email,Fall,Low Value,90.35
2024-04,Product Affinity Score,South,Spirits,Low-Value,Social Media,Fall,Mid Value,99.19
2024-04,Product Affinity Score,South,Spirits,Low-Value,SMS,Winter,High Value,73.83
2024-04,Product Affinity Score,South,Spirits,Low-Value,Direct Mail,Winter,High Value,98.65
2024-04,Product Affinity Score,South,Non-Alcoholic,High-Value,Email,Fall,Low Value,60.68
2024-04,Product Affinity Score,South,Non-Alcoholic,High-Value,Social Media,Summer,Mid Value,144.93
2024-04,Product Affinity Score,South,Non-Alcoholic,High-Value,SMS,Fall,Low Value,66.89
2024-04,Product Affinity Score,South,Non-Alcoholic,High-Value,Direct Mail,Summer,Low Value,147.14
2024-04,Product Affinity Score,South,Non-Alcoholic,Medium-Value,Email,Fall,High Value,104.41
2024-04,Product Affinity Score,South,Non-Alcoholic,Medium-Value,Social Media,Winter,High Value,85.66
2024-04,Product Affinity Score,South,Non-Alcoholic,Medium-Value,SMS,Spring,High Value,146.55
2024-04,Product Affinity Score,South,Non-Alcoholic,Medium-Value,Direct Mail,Fall,Mid Value,75.82
2024-04,Product Affinity Score,South,Non-Alcoholic,Low-Value,Email,Fall,High Value,95.78
2024-04,Product Affinity Score,South,Non-Alcoholic,Low-Value,Social Media,Spring,Low Value,70.6
2024-04,Product Affinity Score,South,Non-Alcoholic,Low-Value,SMS,Summer,Mid Value,52.11
2024-04,Product Affinity Score,South,Non-Alcoholic,Low-Value,Direct Mail,Winter,High Value,127.59
2024-04,Product Affinity Score,East,Beer,High-Value,Email,Summer,Mid Value,106.37
2024-04,Product Affinity Score,East,Beer,High-Value,Social Media,Fall,High Value,124.2
2024-04,Product Affinity Score,East,Beer,High-Value,SMS,Spring,Low Value,135.25
2024-04,Product Affinity Score,East,Beer,High-Value,Direct Mail,Fall,Low Value,137.44
2024-04,Product Affinity Score,East,Beer,Medium-Value,Email,Fall,Mid Value,122.27
2024-04,Product Affinity Score,East,Beer,Medium-Value,Social Media,Fall,Mid Value,140.59
2024-04,Product Affinity Score,East,Beer,Medium-Value,SMS,Spring,Low Value,67.85
2024-04,Product Affinity Score,East,Beer,Medium-Value,Direct Mail,Winter,Low Value,58.19
2024-04,Product Affinity Score,East,Beer,Low-Value,Email,Winter,Low Value,144.38
2024-04,Product Affinity Score,East,Beer,Low-Value,Social Media,Summer,Low Value,87.63
2024-04,Product Affinity Score,East,Beer,Low-Value,SMS,Fall,High Value,104.48
2024-04,Product Affinity Score,East,Beer,Low-Value,Direct Mail,Spring,Mid Value,120.24
2024-04,Product Affinity Score,East,Wine,High-Value,Email,Spring,High Value,148.91
2024-04,Product Affinity Score,East,Wine,High-Value,Social Media,Spring,Mid Value,117.21
2024-04,Product Affinity Score,East,Wine,High-Value,SMS,Fall,Low Value,153.38
2024-04,Product Affinity Score,East,Wine,High-Value,Direct Mail,Spring,Mid Value,130.23
2024-04,Product Affinity Score,East,Wine,Medium-Value,Email,Summer,High Value,100.97
2024-04,Product Affinity Score,East,Wine,Medium-Value,Social Media,Winter,Mid Value,65.13
2024-04,Product Affinity Score,East,Wine,Medium-Value,SMS,Winter,Mid Value,87.6
2024-04,Product Affinity Score,East,Wine,Medium-Value,Direct Mail,Winter,Low Value,103.97
2024-04,Product Affinity Score,East,Wine,Low-Value,Email,Fall,High Value,51.8
2024-04,Product Affinity Score,East,Wine,Low-Value,Social Media,Winter,Low Value,91.05
2024-04,Product Affinity Score,East,Wine,Low-Value,SMS,Summer,Low Value,113.74
2024-04,Product Affinity Score,East,Wine,Low-Value,Direct Mail,Spring,High Value,96.64
2024-04,Product Affinity Score,East,Spirits,High-Value,Email,Fall,Mid Value,60.84
2024-04,Product Affinity Score,East,Spirits,High-Value,Social Media,Winter,Low Value,128.32
2024-04,Product Affinity Score,East,Spirits,High-Value,SMS,Winter,Mid Value,101.23
2024-04,Product Affinity Score,East,Spirits,High-Value,Direct Mail,Winter,Mid Value,112.51
2024-04,Product Affinity Score,East,Spirits,Medium-Value,Email,Summer,Low Value,107.98
2024-04,Product Affinity Score,East,Spirits,Medium-Value,Social Media,Summer,High Value,55.03
2024-04,Product Affinity Score,East,Spirits,Medium-Value,SMS,Spring,High Value,154.2
2024-04,Product Affinity Score,East,Spirits,Medium-Value,Direct Mail,Fall,Low Value,122.33
2024-04,Product Affinity Score,East,Spirits,Low-Value,Email,Summer,Mid Value,133.61
2024-04,Product Affinity Score,East,Spirits,Low-Value,Social Media,Spring,Low Value,80.12
2024-04,Product Affinity Score,East,Spirits,Low-Value,SMS,Fall,Mid Value,87.23
2024-04,Product Affinity Score,East,Spirits,Low-Value,Direct Mail,Winter,Low Value,98.9
2024-04,Product Affinity Score,East,Non-Alcoholic,High-Value,Email,Fall,Mid Value,148.66
2024-04,Product Affinity Score,East,Non-Alcoholic,High-Value,Social Media,Spring,High Value,64.22
2024-04,Product Affinity Score,East,Non-Alcoholic,High-Value,SMS,Winter,High Value,112.58
2024-04,Product Affinity Score,East,Non-Alcoholic,High-Value,Direct Mail,Winter,High Value,133.64
2024-04,Product Affinity Score,East,Non-Alcoholic,Medium-Value,Email,Summer,High Value,102.7
2024-04,Product Affinity Score,East,Non-Alcoholic,Medium-Value,Social Media,Winter,Low Value,67.08
2024-04,Product Affinity Score,East,Non-Alcoholic,Medium-Value,SMS,Fall,Low Value,81.88
2024-04,Product Affinity Score,East,Non-Alcoholic,Medium-Value,Direct Mail,Winter,Mid Value,71.01
2024-04,Product Affinity Score,East,Non-Alcoholic,Low-Value,Email,Spring,Low Value,338.52
2024-04,Product Affinity Score,East,Non-Alcoholic,Low-Value,Social Media,Summer,Mid Value,128.8
2024-04,Product Affinity Score,East,Non-Alcoholic,Low-Value,SMS,Fall,Low Value,63.56
2024-04,Product Affinity Score,East,Non-Alcoholic,Low-Value,Direct Mail,Winter,High Value,119.74
2024-04,Product Affinity Score,West,Beer,High-Value,Email,Fall,High Value,128.27
2024-04,Product Affinity Score,West,Beer,High-Value,Social Media,Fall,Mid Value,119.19
2024-04,Product Affinity Score,West,Beer,High-Value,SMS,Spring,Low Value,74.34
2024-04,Product Affinity Score,West,Beer,High-Value,Direct Mail,Summer,High Value,70.93
2024-04,Product Affinity Score,West,Beer,Medium-Value,Email,Spring,High Value,120.33
2024-04,Product Affinity Score,West,Beer,Medium-Value,Social Media,Spring,High Value,142
2024-04,Product Affinity Score,West,Beer,Medium-Value,SMS,Winter,High Value,59.04
2024-04,Product Affinity Score,West,Beer,Medium-Value,Direct Mail,Fall,Mid Value,75.86
2024-04,Product Affinity Score,West,Beer,Low-Value,Email,Winter,Mid Value,90.23
2024-04,Product Affinity Score,West,Beer,Low-Value,Social Media,Fall,Low Value,99.65
2024-04,Product Affinity Score,West,Beer,Low-Value,SMS,Fall,Mid Value,90.1
2024-04,Product Affinity Score,West,Beer,Low-Value,Direct Mail,Summer,Mid Value,127.28
2024-04,Product Affinity Score,West,Wine,High-Value,Email,Spring,Mid Value,65.34
2024-04,Product Affinity Score,West,Wine,High-Value,Social Media,Spring,High Value,87.34
2024-04,Product Affinity Score,West,Wine,High-Value,SMS,Winter,High Value,129.85
2024-04,Product Affinity Score,West,Wine,High-Value,Direct Mail,Summer,High Value,69.04
2024-04,Product Affinity Score,West,Wine,Medium-Value,Email,Fall,Low Value,60.58
2024-04,Product Affinity Score,West,Wine,Medium-Value,Social Media,Summer,High Value,62.14
2024-04,Product Affinity Score,West,Wine,Medium-Value,SMS,Fall,Low Value,128.07
2024-04,Product Affinity Score,West,Wine,Medium-Value,Direct Mail,Winter,Low Value,107.86
2024-04,Product Affinity Score,West,Wine,Low-Value,Email,Summer,Mid Value,105.41
2024-04,Product Affinity Score,West,Wine,Low-Value,Social Media,Summer,Low Value,87.87
2024-04,Product Affinity Score,West,Wine,Low-Value,SMS,Spring,Mid Value,114.42
2024-04,Product Affinity Score,West,Wine,Low-Value,Direct Mail,Winter,High Value,136.68
2024-04,Product Affinity Score,West,Spirits,High-Value,Email,Fall,Low Value,141.98
2024-04,Product Affinity Score,West,Spirits,High-Value,Social Media,Summer,Mid Value,104.41
2024-04,Product Affinity Score,West,Spirits,High-Value,SMS,Spring,Mid Value,125.69
2024-04,Product Affinity Score,West,Spirits,High-Value,Direct Mail,Fall,Low Value,66.68
2024-04,Product Affinity Score,West,Spirits,Medium-Value,Email,Spring,Mid Value,122.01
2024-04,Product Affinity Score,West,Spirits,Medium-Value,Social Media,Winter,Low Value,96.38
2024-04,Product Affinity Score,West,Spirits,Medium-Value,SMS,Summer,Low Value,159.15
2024-04,Product Affinity Score,West,Spirits,Medium-Value,Direct Mail,Summer,Low Value,104.99
2024-04,Product Affinity Score,West,Spirits,Low-Value,Email,Fall,High Value,116.35
2024-04,Product Affinity Score,West,Spirits,Low-Value,Social Media,Summer,High Value,71.55
2024-04,Product Affinity Score,West,Spirits,Low-Value,SMS,Winter,High Value,135.15
2024-04,Product Affinity Score,West,Spirits,Low-Value,Direct Mail,Fall,High Value,147.48
2024-04,Product Affinity Score,West,Non-Alcoholic,High-Value,Email,Summer,Low Value,100.09
2024-04,Product Affinity Score,West,Non-Alcoholic,High-Value,Social Media,Fall,Low Value,59.74
2024-04,Product Affinity Score,West,Non-Alcoholic,High-Value,SMS,Winter,High Value,113.82
2024-04,Product Affinity Score,West,Non-Alcoholic,High-Value,Direct Mail,Fall,Low Value,142.84
2024-04,Product Affinity Score,West,Non-Alcoholic,Medium-Value,Email,Fall,Mid Value,104.94
2024-04,Product Affinity Score,West,Non-Alcoholic,Medium-Value,Social Media,Fall,High Value,115.27
2024-04,Product Affinity Score,West,Non-Alcoholic,Medium-Value,SMS,Fall,High Value,86.46
2024-04,Product Affinity Score,West,Non-Alcoholic,Medium-Value,Direct Mail,Spring,Mid Value,69.49
2024-04,Product Affinity Score,West,Non-Alcoholic,Low-Value,Email,Fall,Low Value,106.27
2024-04,Product Affinity Score,West,Non-Alcoholic,Low-Value,Social Media,Fall,Low Value,121.36
2024-04,Product Affinity Score,West,Non-Alcoholic,Low-Value,SMS,Summer,High Value,106.88
2024-04,Product Affinity Score,West,Non-Alcoholic,Low-Value,Direct Mail,Summer,High Value,93.21
2024-04,Customer Engagement Score,North,Beer,High-Value,Email,Spring,High Value,95.22
2024-04,Customer Engagement Score,North,Beer,High-Value,Social Media,Spring,High Value,88.94
2024-04,Customer Engagement Score,North,Beer,High-Value,SMS,Spring,High Value,81.97
2024-04,Customer Engagement Score,North,Beer,High-Value,Direct Mail,Fall,High Value,138.13
2024-04,Customer Engagement Score,North,Beer,Medium-Value,Email,Fall,High Value,58.33
2024-04,Customer Engagement Score,North,Beer,Medium-Value,Social Media,Summer,Low Value,81.15
2024-04,Customer Engagement Score,North,Beer,Medium-Value,SMS,Summer,Low Value,94.27
2024-04,Customer Engagement Score,North,Beer,Medium-Value,Direct Mail,Summer,High Value,127.79
2024-04,Customer Engagement Score,North,Beer,Low-Value,Email,Fall,Low Value,94.31
2024-04,Customer Engagement Score,North,Beer,Low-Value,Social Media,Fall,Mid Value,86.73
2024-04,Customer Engagement Score,North,Beer,Low-Value,SMS,Winter,Mid Value,130.88
2024-04,Customer Engagement Score,North,Beer,Low-Value,Direct Mail,Summer,Mid Value,102.43
2024-04,Customer Engagement Score,North,Wine,High-Value,Email,Summer,Low Value,76.94
2024-04,Customer Engagement Score,North,Wine,High-Value,Social Media,Summer,Low Value,143.34
2024-04,Customer Engagement Score,North,Wine,High-Value,SMS,Summer,High Value,107.72
2024-04,Customer Engagement Score,North,Wine,High-Value,Direct Mail,Fall,Low Value,52.93
2024-04,Customer Engagement Score,North,Wine,Medium-Value,Email,Summer,Mid Value,100.95
2024-04,Customer Engagement Score,North,Wine,Medium-Value,Social Media,Winter,Mid Value,85.94
2024-04,Customer Engagement Score,North,Wine,Medium-Value,SMS,Fall,High Value,69.33
2024-04,Customer Engagement Score,North,Wine,Medium-Value,Direct Mail,Summer,Mid Value,90.87
2024-04,Customer Engagement Score,North,Wine,Low-Value,Email,Fall,Mid Value,122.55
2024-04,Customer Engagement Score,North,Wine,Low-Value,Social Media,Fall,Low Value,103.81
2024-04,Customer Engagement Score,North,Wine,Low-Value,SMS,Spring,High Value,74.31
2024-04,Customer Engagement Score,North,Wine,Low-Value,Direct Mail,Spring,High Value,66.82
2024-04,Customer Engagement Score,North,Spirits,High-Value,Email,Spring,High Value,96.07
2024-04,Customer Engagement Score,North,Spirits,High-Value,Social Media,Summer,Mid Value,74.75
2024-04,Customer Engagement Score,North,Spirits,High-Value,SMS,Fall,Low Value,115.1
2024-04,Customer Engagement Score,North,Spirits,High-Value,Direct Mail,Spring,Mid Value,91.77
2024-04,Customer Engagement Score,North,Spirits,Medium-Value,Email,Spring,Mid Value,77.37
2024-04,Customer Engagement Score,North,Spirits,Medium-Value,Social Media,Winter,Mid Value,109.63
2024-04,Customer Engagement Score,North,Spirits,Medium-Value,SMS,Fall,High Value,50.74
2024-04,Customer Engagement Score,North,Spirits,Medium-Value,Direct Mail,Fall,High Value,53.75
2024-04,Customer Engagement Score,North,Spirits,Low-Value,Email,Summer,Low Value,142.08
2024-04,Customer Engagement Score,North,Spirits,Low-Value,Social Media,Winter,High Value,104.06
2024-04,Customer Engagement Score,North,Spirits,Low-Value,SMS,Winter,Mid Value,144.5
2024-04,Customer Engagement Score,North,Spirits,Low-Value,Direct Mail,Winter,Mid Value,56.49
2024-04,Customer Engagement Score,North,Non-Alcoholic,High-Value,Email,Fall,Mid Value,74.02
2024-04,Customer Engagement Score,North,Non-Alcoholic,High-Value,Social Media,Fall,Low Value,95.55
2024-04,Customer Engagement Score,North,Non-Alcoholic,High-Value,SMS,Summer,Low Value,85.68
2024-04,Customer Engagement Score,North,Non-Alcoholic,High-Value,Direct Mail,Fall,High Value,100.37
2024-04,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,Email,Spring,Low Value,116.4
2024-04,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,Social Media,Winter,Mid Value,143.55
2024-04,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,SMS,Fall,High Value,158.99
2024-04,Customer Engagement Score,North,Non-Alcoholic,Medium-Value,Direct Mail,Summer,Low Value,132.76
2024-04,Customer Engagement Score,North,Non-Alcoholic,Low-Value,Email,Spring,High Value,138.98
2024-04,Customer Engagement Score,North,Non-Alcoholic,Low-Value,Social Media,Winter,Low Value,179.91
2024-04,Customer Engagement Score,North,Non-Alcoholic,Low-Value,SMS,Spring,Low Value,95.96
2024-04,Customer Engagement Score,North,Non-Alcoholic,Low-Value,Direct Mail,Summer,High Value,105.73
2024-04,Customer Engagement Score,South,Beer,High-Value,Email,Fall,High Value,77.98
2024-04,Customer Engagement Score,South,Beer,High-Value,Social Media,Summer,Mid Value,58.81
2024-04,Customer Engagement Score,South,Beer,High-Value,SMS,Winter,High Value,125.02
2024-04,Customer Engagement Score,South,Beer,High-Value,Direct Mail,Spring,Low Value,149.06
